sample_id,text_type,label,attack_percentage,snr
12751,original_ai,1,0.5,1.951449626424035
12752,translated,1,0.5,1.593602420435397
12753,substituted,1,0.5,1.2195235869647625
12754,paraphrased,1,0.5,1.0762296611901656
12755,mixed_text,1,0.5,1.3633145809780198
12756,human_baseline,0,0.5,1.0308346726936302
12757,original_ai,1,0.5,2.118546603611939
12758,translated,1,0.5,1.3263823557513947
12759,substituted,1,0.5,0.903235749641076
12760,paraphrased,1,0.5,1.2017913345566762
12761,mixed_text,1,0.5,1.954768710274817
12762,human_baseline,0,0.5,0.947602232381356
12763,original_ai,1,0.5,1.377269862919775
12764,translated,1,0.5,1.385105758700909
12765,substituted,1,0.5,0.9100300423144508
12766,paraphrased,1,0.5,1.3003722042096153
12767,mixed_text,1,0.5,1.0934996224452058
12768,human_baseline,0,0.5,0.9589994388422638
12769,original_ai,1,0.5,1.6650675950639475
12770,translated,1,0.5,1.213331756260727
12771,substituted,1,0.5,0.9242606708223234
12772,paraphrased,1,0.5,1.0122195260207425
12773,mixed_text,1,0.5,1.327338050126568
12774,human_baseline,0,0.5,0.8370826314675212
12775,original_ai,1,0.5,2.253869783238267
12776,translated,1,0.5,1.559198435996379
12777,substituted,1,0.5,1.259807005933737
12778,paraphrased,1,0.5,0.8637124172381561
12779,mixed_text,1,0.5,1.1754974129400295
12780,human_baseline,0,0.5,0.7142749569799667
12781,original_ai,1,0.5,2.348554715570838
12782,translated,1,0.5,1.345049275477088
12783,substituted,1,0.5,1.0229532206855485
12784,paraphrased,1,0.5,0.9534087856115094
12785,mixed_text,1,0.5,0.9625918909824136
12786,human_baseline,0,0.5,0.8984932641473206
12787,original_ai,1,0.5,1.2607828790859306
12788,translated,1,0.5,1.3661368113168724
12789,substituted,1,0.5,1.0061476856975955
12790,paraphrased,1,0.5,0.949569089739701
12791,mixed_text,1,0.5,0.8895580393931369
12792,human_baseline,0,0.5,1.3422881024034603
12793,original_ai,1,0.5,2.6162996770722904
12794,translated,1,0.5,1.7275691043973704
12795,substituted,1,0.5,1.87901739439231
12796,paraphrased,1,0.5,1.3575002833762395
12797,mixed_text,1,0.5,1.1012387646439894
12798,human_baseline,0,0.5,0.8280021902927615
12799,original_ai,1,0.5,1.7557242609797328
12800,translated,1,0.5,1.1998245275292332
12801,substituted,1,0.5,0.8733135880624082
12802,paraphrased,1,0.5,0.9968613478374576
12803,mixed_text,1,0.5,1.106517160529913
12804,human_baseline,0,0.5,1.164460425045439
12805,original_ai,1,0.5,1.5424368740416408
12806,translated,1,0.5,1.3790898169252983
12807,substituted,1,0.5,1.038251724670354
12808,paraphrased,1,0.5,0.820583474051927
12809,mixed_text,1,0.5,1.7281925161272262
12810,human_baseline,0,0.5,0.9462482606176787
12811,original_ai,1,0.5,2.062271313029004
12812,translated,1,0.5,1.3403085230573633
12813,substituted,1,0.5,1.083845566188714
12814,paraphrased,1,0.5,0.656494843484267
12815,mixed_text,1,0.5,1.129438389319014
12816,human_baseline,0,0.5,1.5243948408890495
12817,original_ai,1,0.5,1.459329026226048
12818,translated,1,0.5,1.0154721537139304
12819,substituted,1,0.5,1.155607443482723
12820,paraphrased,1,0.5,1.0628009640891
12821,mixed_text,1,0.5,1.4303108039660002
12822,human_baseline,0,0.5,0.9704067145697448
12823,original_ai,1,0.5,2.8221871948901134
12824,translated,1,0.5,2.499030788965982
12825,substituted,1,0.5,0.8776704829804012
12826,paraphrased,1,0.5,2.208210681873232
12827,mixed_text,1,0.5,1.141392206716756
12828,human_baseline,0,0.5,1.0561476691966878
12829,original_ai,1,0.5,1.6155118678192
12830,translated,1,0.5,1.1866483586633154
12831,substituted,1,0.5,0.9928005077497648
12832,paraphrased,1,0.5,1.1455074919272088
12833,mixed_text,1,0.5,1.008965194254995
12834,human_baseline,0,0.5,0.6907041239488784
12835,original_ai,1,0.5,1.116684953068363
12836,translated,1,0.5,0.9921705500190752
12837,substituted,1,0.5,0.8718292763517996
12838,paraphrased,1,0.5,0.9293386276677292
12839,mixed_text,1,0.5,1.3700077965192528
12840,human_baseline,0,0.5,1.0607103119220866
12841,original_ai,1,0.5,2.4480501124242267
12842,translated,1,0.5,1.7753285137208432
12843,substituted,1,0.5,1.300709940339262
12844,paraphrased,1,0.5,0.83461417570617
12845,mixed_text,1,0.5,1.643392463221914
12846,human_baseline,0,0.5,1.0598198782959476
12847,original_ai,1,0.5,1.6856277097973489
12848,translated,1,0.5,1.470281453138147
12849,substituted,1,0.5,0.9708980918795164
12850,paraphrased,1,0.5,1.2262811737147614
12851,mixed_text,1,0.5,1.517056601822533
12852,human_baseline,0,0.5,0.9254568331759864
12853,original_ai,1,0.5,1.6961820524448703
12854,translated,1,0.5,1.4579910468141353
12855,substituted,1,0.5,1.1824590601138942
12856,paraphrased,1,0.5,1.158549703206609
12857,mixed_text,1,0.5,1.0250658540605533
12858,human_baseline,0,0.5,1.2061062539371763
12859,original_ai,1,0.5,1.5733398940962895
12860,translated,1,0.5,2.1610409398324766
12861,substituted,1,0.5,1.24231303021385
12862,paraphrased,1,0.5,1.0779434934890055
12863,mixed_text,1,0.5,1.3607461128799363
12864,human_baseline,0,0.5,1.1790204458513822
12865,original_ai,1,0.5,1.9637225046642457
12866,translated,1,0.5,1.3067883353571268
12867,substituted,1,0.5,0.9727579063821964
12868,paraphrased,1,0.5,0.8716343328977414
12869,mixed_text,1,0.5,1.4506216922217072
12870,human_baseline,0,0.5,1.0238796225361972
12871,original_ai,1,0.5,2.085989083820047
12872,translated,1,0.5,1.6583825386850133
12873,substituted,1,0.5,0.8486554002982494
12874,paraphrased,1,0.5,0.9606430524633676
12875,mixed_text,1,0.5,1.4148312572049604
12876,human_baseline,0,0.5,0.8887636000571365
12877,original_ai,1,0.5,1.5473562787883997
12878,translated,1,0.5,1.2509301831226238
12879,substituted,1,0.5,1.1781453780350586
12880,paraphrased,1,0.5,0.8867380894941931
12881,mixed_text,1,0.5,0.99196768817462
12882,human_baseline,0,0.5,0.8151924200017724
12883,original_ai,1,0.5,3.0984232986336
12884,translated,1,0.5,1.9215941805974976
12885,substituted,1,0.5,0.9878861324801648
12886,paraphrased,1,0.5,0.7608182617355763
12887,mixed_text,1,0.5,1.5080469714308182
12888,human_baseline,0,0.5,1.137965248370569
12889,original_ai,1,0.5,1.5423345375367254
12890,translated,1,0.5,1.2170655855876933
12891,substituted,1,0.5,0.98342084621798
12892,paraphrased,1,0.5,0.9323520855959406
12893,mixed_text,1,0.5,0.956685103781885
12894,human_baseline,0,0.5,0.727062118413726
12895,original_ai,1,0.5,2.043885198046975
12896,translated,1,0.5,1.637702741419629
12897,substituted,1,0.5,0.9223992415711416
12898,paraphrased,1,0.5,0.95682334660101
12899,mixed_text,1,0.5,1.046876631526941
12900,human_baseline,0,0.5,0.9310578254627722
12901,original_ai,1,0.5,2.2419844133556
12902,translated,1,0.5,2.292359435351672
12903,substituted,1,0.5,1.1371649062663434
12904,paraphrased,1,0.5,1.177877232788605
12905,mixed_text,1,0.5,1.31357598852484
12906,human_baseline,0,0.5,0.972704401977844
12907,original_ai,1,0.5,1.44768975435796
12908,translated,1,0.5,1.99692707609364
12909,substituted,1,0.5,1.0941201130106155
12910,paraphrased,1,0.5,1.2302304984173256
12911,mixed_text,1,0.5,0.8495373717132866
12912,human_baseline,0,0.5,0.9540079525534292
12913,original_ai,1,0.5,2.2864889125172594
12914,translated,1,0.5,1.1461094619620045
12915,substituted,1,0.5,1.3621493816617858
12916,paraphrased,1,0.5,1.127634528835691
12917,mixed_text,1,0.5,1.2333799333097546
12918,human_baseline,0,0.5,0.7848894911067815
12919,original_ai,1,0.5,1.239046105431439
12920,translated,1,0.5,0.7971926613152029
12921,substituted,1,0.5,0.9271163456215602
12922,paraphrased,1,0.5,0.894292516171202
12923,mixed_text,1,0.5,0.87804552279852
12924,human_baseline,0,0.5,0.7416079217715567
12925,original_ai,1,0.5,1.431718791854265
12926,translated,1,0.5,1.3482595577415026
12927,substituted,1,0.5,1.1246532575081656
12928,paraphrased,1,0.5,1.1007257081193451
12929,mixed_text,1,0.5,1.3835203782765175
12930,human_baseline,0,0.5,0.8757066596896763
12931,original_ai,1,0.5,1.6250090811705968
12932,translated,1,0.5,1.3619180482658473
12933,substituted,1,0.5,1.0054734045886775
12934,paraphrased,1,0.5,1.0241195017017517
12935,mixed_text,1,0.5,1.2790453627957736
12936,human_baseline,0,0.5,0.8931905155871319
12937,original_ai,1,0.5,2.2477640331103523
12938,translated,1,0.5,2.135093594218592
12939,substituted,1,0.5,1.2913083096392903
12940,paraphrased,1,0.5,1.1586599535066968
12941,mixed_text,1,0.5,1.3101776241163765
12942,human_baseline,0,0.5,0.985925485078939
12943,original_ai,1,0.5,2.1602486608274747
12944,translated,1,0.5,1.3742777284353935
12945,substituted,1,0.5,0.9078530509645488
12946,paraphrased,1,0.5,1.0287103343910615
12947,mixed_text,1,0.5,1.1862564858828497
12948,human_baseline,0,0.5,0.7351222006605038
12949,original_ai,1,0.5,1.5276817445245234
12950,translated,1,0.5,1.6998744392798082
12951,substituted,1,0.5,1.7563186411764804
12952,paraphrased,1,0.5,1.0896911169394898
12953,mixed_text,1,0.5,1.3441768467009794
12954,human_baseline,0,0.5,0.9209758618776062
12955,original_ai,1,0.5,3.5391311853081917
12956,translated,1,0.5,2.0090233136746907
12957,substituted,1,0.5,1.895542093743802
12958,paraphrased,1,0.5,1.1436342041848433
12959,mixed_text,1,0.5,1.440083324608545
12960,human_baseline,0,0.5,0.9567852956880598
12961,original_ai,1,0.5,2.6731220733974226
12962,translated,1,0.5,2.273327123121601
12963,substituted,1,0.5,1.2551151189510332
12964,paraphrased,1,0.5,1.2669330673114232
12965,mixed_text,1,0.5,1.0341092911640997
12966,human_baseline,0,0.5,1.2174157990949273
12967,original_ai,1,0.5,2.4445785675443656
12968,translated,1,0.5,1.3743558183019182
12969,substituted,1,0.5,1.099461368245288
12970,paraphrased,1,0.5,1.1841393763161934
12971,mixed_text,1,0.5,1.358990713347466
12972,human_baseline,0,0.5,0.9885534619129094
12973,original_ai,1,0.5,1.13154730646404
12974,translated,1,0.5,1.183890120743157
12975,substituted,1,0.5,0.8061311669096364
12976,paraphrased,1,0.5,1.188991993861746
12977,mixed_text,1,0.5,0.9504012892074332
12978,human_baseline,0,0.5,0.7907580783473225
12979,original_ai,1,0.5,1.3431645762751776
12980,translated,1,0.5,0.8806046831453631
12981,substituted,1,0.5,1.2430576756686047
12982,paraphrased,1,0.5,1.6501045263462102
12983,mixed_text,1,0.5,0.761036766898295
12984,human_baseline,0,0.5,1.0274032836497526
12985,original_ai,1,0.5,1.808466457724441
12986,translated,1,0.5,1.258466588485846
12987,substituted,1,0.5,1.2446498155364705
12988,paraphrased,1,0.5,1.536416506514793
12989,mixed_text,1,0.5,1.0453722375892085
12990,human_baseline,0,0.5,0.898272457010146
12991,original_ai,1,0.5,2.645026291130605
12992,translated,1,0.5,1.5463074388443274
12993,substituted,1,0.5,1.1909526614092727
12994,paraphrased,1,0.5,1.7562533216124585
12995,mixed_text,1,0.5,1.5455053464197963
12996,human_baseline,0,0.5,1.4209049685223991
12997,original_ai,1,0.5,1.640584697516155
12998,translated,1,0.5,1.24619821138005
12999,substituted,1,0.5,1.7561106317969206
13000,paraphrased,1,0.5,0.9046153409823317
13001,mixed_text,1,0.5,1.4130614858737809
13002,human_baseline,0,0.5,0.7489499877668332
13003,original_ai,1,0.5,1.3842156783563966
13004,translated,1,0.5,2.3807703189815057
13005,substituted,1,0.5,0.8102517332443722
13006,paraphrased,1,0.5,1.215345274367362
13007,mixed_text,1,0.5,1.102367756193336
13008,human_baseline,0,0.5,0.7439932253120107
13009,original_ai,1,0.5,1.306785025366869
13010,translated,1,0.5,1.1929796254971166
13011,substituted,1,0.5,0.9399464127941922
13012,paraphrased,1,0.5,0.8825368041725713
13013,mixed_text,1,0.5,1.0209660053703182
13014,human_baseline,0,0.5,1.0528256965839
13015,original_ai,1,0.5,2.184007174964177
13016,translated,1,0.5,2.033746185378598
13017,substituted,1,0.5,1.3733479454273274
13018,paraphrased,1,0.5,1.3984105322029683
13019,mixed_text,1,0.5,1.5001188007921604
13020,human_baseline,0,0.5,0.8665313705431522
13021,original_ai,1,0.5,2.8676509243089825
13022,translated,1,0.5,0.892386609872176
13023,substituted,1,0.5,2.370503852626539
13024,paraphrased,1,0.5,1.2140077404605265
13025,mixed_text,1,0.5,1.589089405985891
13026,human_baseline,0,0.5,0.9364162993079648
13027,original_ai,1,0.5,1.5791528751494417
13028,translated,1,0.5,1.4510964693598305
13029,substituted,1,0.5,0.7222216273641217
13030,paraphrased,1,0.5,1.0708161394012456
13031,mixed_text,1,0.5,1.0297967902322442
13032,human_baseline,0,0.5,0.8350197657468987
13033,original_ai,1,0.5,2.211076381316859
13034,translated,1,0.5,2.052616512516607
13035,substituted,1,0.5,1.9507499417136065
13036,paraphrased,1,0.5,1.5172910028561042
13037,mixed_text,1,0.5,1.3274290821864203
13038,human_baseline,0,0.5,0.9211936925047042
13039,original_ai,1,0.5,1.9663544226840577
13040,translated,1,0.5,1.1498279757073109
13041,substituted,1,0.5,1.3428778266311
13042,paraphrased,1,0.5,0.9030964802356732
13043,mixed_text,1,0.5,1.0825886736679
13044,human_baseline,0,0.5,0.9730991635995512
13045,original_ai,1,0.5,2.3777392976145784
13046,translated,1,0.5,1.446057840869796
13047,substituted,1,0.5,1.7572434714663332
13048,paraphrased,1,0.5,1.514412196974317
13049,mixed_text,1,0.5,1.1333062127622755
13050,human_baseline,0,0.5,1.2317336034853883
13051,original_ai,1,0.5,1.1761693847650485
13052,translated,1,0.5,1.095423302756835
13053,substituted,1,0.5,0.7449393460164409
13054,paraphrased,1,0.5,0.939993918760712
13055,mixed_text,1,0.5,1.600944625078557
13056,human_baseline,0,0.5,1.148543946238363
13057,original_ai,1,0.5,1.7281055813096926
13058,translated,1,0.5,1.3752760485755635
13059,substituted,1,0.5,0.7234654273103569
13060,paraphrased,1,0.5,0.9041687861807182
13061,mixed_text,1,0.5,1.5126721018761629
13062,human_baseline,0,0.5,0.8834495414049283
13063,original_ai,1,0.5,1.992333135206264
13064,translated,1,0.5,1.3672451286080771
13065,substituted,1,0.5,1.0895385282343122
13066,paraphrased,1,0.5,1.710324382627609
13067,mixed_text,1,0.5,1.4846874120097846
13068,human_baseline,0,0.5,0.7368006266881523
13069,original_ai,1,0.5,1.5002101323469978
13070,translated,1,0.5,1.5853108254414068
13071,substituted,1,0.5,1.4960048032087432
13072,paraphrased,1,0.5,0.9782830515054284
13073,mixed_text,1,0.5,1.0612917291754491
13074,human_baseline,0,0.5,0.8939464441309203
13075,original_ai,1,0.5,1.9266107292926968
13076,translated,1,0.5,1.4662946486133588
13077,substituted,1,0.5,1.0668823864381465
13078,paraphrased,1,0.5,0.7757322825790881
13079,mixed_text,1,0.5,1.1064047308937976
13080,human_baseline,0,0.5,0.949393559464523
13081,original_ai,1,0.5,1.0931313042624098
13082,translated,1,0.5,1.0281098230751415
13083,substituted,1,0.5,1.5384650987372597
13084,paraphrased,1,0.5,1.118393092222404
13085,mixed_text,1,0.5,1.0896890505106769
13086,human_baseline,0,0.5,1.1241799471658136
13087,original_ai,1,0.5,1.961927393943981
13088,translated,1,0.5,1.4290669423872984
13089,substituted,1,0.5,0.9507939122159382
13090,paraphrased,1,0.5,1.1560805862982315
13091,mixed_text,1,0.5,1.3072450050407285
13092,human_baseline,0,0.5,1.1374002123684035
13093,original_ai,1,0.5,1.873315988100244
13094,translated,1,0.5,1.452803221044446
13095,substituted,1,0.5,2.0520499240783585
13096,paraphrased,1,0.5,0.4309245877225106
13097,mixed_text,1,0.5,1.225127675018557
13098,human_baseline,0,0.5,0.9668997233980592
13099,original_ai,1,0.5,1.764743382323749
13100,translated,1,0.5,1.517974203397882
13101,substituted,1,0.5,1.1294937385697337
13102,paraphrased,1,0.5,1.412232550778587
13103,mixed_text,1,0.5,1.526387507248196
13104,human_baseline,0,0.5,0.8534661543012985
13105,original_ai,1,0.5,1.7733157941617563
13106,translated,1,0.5,1.2940388815049382
13107,substituted,1,0.5,1.281081659693505
13108,paraphrased,1,0.5,1.484746226544892
13109,mixed_text,1,0.5,0.957012860713158
13110,human_baseline,0,0.5,0.7225128163022828
13111,original_ai,1,0.5,1.5005890640292197
13112,translated,1,0.5,1.3354423122630543
13113,substituted,1,0.5,1.2626274750097162
13114,paraphrased,1,0.5,1.0027105020335396
13115,mixed_text,1,0.5,1.383516071871591
13116,human_baseline,0,0.5,1.0530288564709118
13117,original_ai,1,0.5,1.7952361705267743
13118,translated,1,0.5,1.4516779340370238
13119,substituted,1,0.5,1.614926295673796
13120,paraphrased,1,0.5,0.5879392196878039
13121,mixed_text,1,0.5,1.089294888310554
13122,human_baseline,0,0.5,0.975805432246142
13123,original_ai,1,0.5,2.264071055764646
13124,translated,1,0.5,1.862673761708869
13125,substituted,1,0.5,1.513353641186267
13126,paraphrased,1,0.5,2.0404165706521185
13127,mixed_text,1,0.5,1.112385653122849
13128,human_baseline,0,0.5,1.0622113233183097
13129,original_ai,1,0.5,3.3901481303817094
13130,translated,1,0.5,1.7901706354938536
13131,substituted,1,0.5,1.0110477562376337
13132,paraphrased,1,0.5,1.050929822269131
13133,mixed_text,1,0.5,1.1730211017825023
13134,human_baseline,0,0.5,0.9427431592148104
13135,original_ai,1,0.5,2.1327078329249094
13136,translated,1,0.5,2.11534563925256
13137,substituted,1,0.5,1.535985132961995
13138,paraphrased,1,0.5,0.999393953343218
13139,mixed_text,1,0.5,1.4278913168736755
13140,human_baseline,0,0.5,0.7516191596658159
13141,original_ai,1,0.5,2.520738706545932
13142,translated,1,0.5,1.7709691514333636
13143,substituted,1,0.5,1.376752598745821
13144,paraphrased,1,0.5,1.040249476766497
13145,mixed_text,1,0.5,0.9553247500282264
13146,human_baseline,0,0.5,0.7189868194568311
13147,original_ai,1,0.5,1.5642324215403136
13148,translated,1,0.5,1.4780693270607963
13149,substituted,1,0.5,1.3593768701806024
13150,paraphrased,1,0.5,1.204107820642107
13151,mixed_text,1,0.5,0.7885965111752831
13152,human_baseline,0,0.5,0.9747741124659296
13153,original_ai,1,0.5,1.558340383472953
13154,translated,1,0.5,1.2871949903966913
13155,substituted,1,0.5,1.1049320391609685
13156,paraphrased,1,0.5,1.150441830683563
13157,mixed_text,1,0.5,0.6926197141616787
13158,human_baseline,0,0.5,1.1162303793334751
13159,original_ai,1,0.5,1.686755366314764
13160,translated,1,0.5,1.6414101196696502
13161,substituted,1,0.5,0.9597061127861864
13162,paraphrased,1,0.5,1.075542928182439
13163,mixed_text,1,0.5,1.0425996320510569
13164,human_baseline,0,0.5,1.629295749037922
13165,original_ai,1,0.5,1.4602187932179311
13166,translated,1,0.5,1.3001396860973726
13167,substituted,1,0.5,1.2361969405093625
13168,paraphrased,1,0.5,1.5457834197596227
13169,mixed_text,1,0.5,1.7420871864224223
13170,human_baseline,0,0.5,0.5792667081224971
13171,original_ai,1,0.5,2.2481432021671703
13172,translated,1,0.5,1.3906322717174744
13173,substituted,1,0.5,0.900269299269171
13174,paraphrased,1,0.5,1.3145906153975493
13175,mixed_text,1,0.5,0.8229409813835483
13176,human_baseline,0,0.5,0.9255886644979706
13177,original_ai,1,0.5,1.2729780775391215
13178,translated,1,0.5,0.9193129153628248
13179,substituted,1,0.5,1.733935403146446
13180,paraphrased,1,0.5,0.7036001255295561
13181,mixed_text,1,0.5,1.2397300450805324
13182,human_baseline,0,0.5,1.209803177306142
13183,original_ai,1,0.5,1.0947693105649536
13184,translated,1,0.5,1.1598228541856392
13185,substituted,1,0.5,1.0071507447637371
13186,paraphrased,1,0.5,0.9952642914798788
13187,mixed_text,1,0.5,1.331765247251042
13188,human_baseline,0,0.5,1.175333597529259
13189,original_ai,1,0.5,2.2991247001642403
13190,translated,1,0.5,2.706187080608492
13191,substituted,1,0.5,1.260244539282274
13192,paraphrased,1,0.5,1.2850031536360256
13193,mixed_text,1,0.5,1.3048407384089842
13194,human_baseline,0,0.5,0.8536245810975115
13195,original_ai,1,0.5,1.1023850274596827
13196,translated,1,0.5,1.1069899172058897
13197,substituted,1,0.5,0.9062925763968552
13198,paraphrased,1,0.5,0.8844306435005318
13199,mixed_text,1,0.5,1.3710107124775217
13200,human_baseline,0,0.5,0.8474839558133319
13201,original_ai,1,0.5,1.3581019032426924
13202,translated,1,0.5,1.2942538096339586
13203,substituted,1,0.5,0.894906996425375
13204,paraphrased,1,0.5,1.111031756027244
13205,mixed_text,1,0.5,1.1487982174282965
13206,human_baseline,0,0.5,0.8599482402880007
13207,original_ai,1,0.5,2.2309695760045294
13208,translated,1,0.5,1.5428219349532586
13209,substituted,1,0.5,1.4900278075941826
13210,paraphrased,1,0.5,1.2291125034076176
13211,mixed_text,1,0.5,1.0258297363810325
13212,human_baseline,0,0.5,0.9584986980584796
13213,original_ai,1,0.5,1.1588246771149384
13214,translated,1,0.5,0.9082279438137336
13215,substituted,1,0.5,1.1088328385245678
13216,paraphrased,1,0.5,0.7562024384046949
13217,mixed_text,1,0.5,0.8593231322949296
13218,human_baseline,0,0.5,1.032832921789122
13219,original_ai,1,0.5,1.4885078370631226
13220,translated,1,0.5,1.2812117767048068
13221,substituted,1,0.5,0.8031447622309688
13222,paraphrased,1,0.5,1.1185030301095256
13223,mixed_text,1,0.5,1.3184301913410592
13224,human_baseline,0,0.5,1.1939042128742758
13225,original_ai,1,0.5,1.5978191921392968
13226,translated,1,0.5,1.9613268376965312
13227,substituted,1,0.5,1.0898012083855055
13228,paraphrased,1,0.5,0.950213613740736
13229,mixed_text,1,0.5,0.9147601000260768
13230,human_baseline,0,0.5,0.9713128966364772
13231,original_ai,1,0.5,1.4276289526916226
13232,translated,1,0.5,1.217765814047309
13233,substituted,1,0.5,0.7533540424608574
13234,paraphrased,1,0.5,0.7998177132262334
13235,mixed_text,1,0.5,1.155313253438572
13236,human_baseline,0,0.5,0.9803334207478211
13237,original_ai,1,0.5,1.687903465060125
13238,translated,1,0.5,1.6187363344545636
13239,substituted,1,0.5,1.1608749342962978
13240,paraphrased,1,0.5,1.3237380633103812
13241,mixed_text,1,0.5,0.9616298594624306
13242,human_baseline,0,0.5,1.0031975539971931
13243,original_ai,1,0.5,2.3604466728808893
13244,translated,1,0.5,1.5203544499480133
13245,substituted,1,0.5,0.9372670792795692
13246,paraphrased,1,0.5,1.1173970808035285
13247,mixed_text,1,0.5,1.0502399126803332
13248,human_baseline,0,0.5,1.2315951652588857
13249,original_ai,1,0.5,0.9802537640008528
13250,translated,1,0.5,0.8695452632842039
13251,substituted,1,0.5,0.8045342169582291
13252,paraphrased,1,0.5,1.243914548089524
13253,mixed_text,1,0.5,1.3799077990111324
13254,human_baseline,0,0.5,0.9554270736365276
13255,original_ai,1,0.5,2.1860543635498133
13256,translated,1,0.5,1.4736568302581314
13257,substituted,1,0.5,1.2103084954226906
13258,paraphrased,1,0.5,1.0340517327162135
13259,mixed_text,1,0.5,1.2556726688426725
13260,human_baseline,0,0.5,1.1057355181549853
13261,original_ai,1,0.5,1.436193342436811
13262,translated,1,0.5,1.214924687846343
13263,substituted,1,0.5,2.010441308606852
13264,paraphrased,1,0.5,0.9829131373540536
13265,mixed_text,1,0.5,0.9006380446244305
13266,human_baseline,0,0.5,1.022461203632042
13267,original_ai,1,0.5,1.7066337382601082
13268,translated,1,0.5,1.5640303304343195
13269,substituted,1,0.5,1.7070428041262653
13270,paraphrased,1,0.5,1.3281494710380068
13271,mixed_text,1,0.5,1.1947740090478158
13272,human_baseline,0,0.5,1.4553093560705403
13273,original_ai,1,0.5,1.7179851887800726
13274,translated,1,0.5,1.4533883963263023
13275,substituted,1,0.5,1.0025238001784744
13276,paraphrased,1,0.5,0.9692390150963616
13277,mixed_text,1,0.5,1.132189575160203
13278,human_baseline,0,0.5,1.1132631895997984
13279,original_ai,1,0.5,3.030897091373481
13280,translated,1,0.5,1.591130335368948
13281,substituted,1,0.5,0.9908075805216257
13282,paraphrased,1,0.5,1.0379795440979591
13283,mixed_text,1,0.5,1.3809367553780991
13284,human_baseline,0,0.5,0.8026465322271245
13285,original_ai,1,0.5,2.080056797937292
13286,translated,1,0.5,1.518305699902263
13287,substituted,1,0.5,1.024799281019411
13288,paraphrased,1,0.5,0.8845186510204719
13289,mixed_text,1,0.5,2.073629240196652
13290,human_baseline,0,0.5,0.7303876261333023
13291,original_ai,1,0.5,3.394974095137805
13292,translated,1,0.5,1.92404669013628
13293,substituted,1,0.5,1.147116289793498
13294,paraphrased,1,0.5,1.0245889441501974
13295,mixed_text,1,0.5,1.2133412500025114
13296,human_baseline,0,0.5,0.9568439048842994
13297,original_ai,1,0.5,2.9176834615292324
13298,translated,1,0.5,1.853580502337391
13299,substituted,1,0.5,1.0359381634810605
13300,paraphrased,1,0.5,1.5994829542722395
13301,mixed_text,1,0.5,1.16542881330391
13302,human_baseline,0,0.5,0.9237917283322024
13303,original_ai,1,0.5,2.0669665427024437
13304,translated,1,0.5,1.3026920725016808
13305,substituted,1,0.5,1.4044447030705651
13306,paraphrased,1,0.5,0.867873142191074
13307,mixed_text,1,0.5,0.9794534321848618
13308,human_baseline,0,0.5,0.7661344205977275
13309,original_ai,1,0.5,1.6336858292535834
13310,translated,1,0.5,1.5009246682012272
13311,substituted,1,0.5,1.2134865118295064
13312,paraphrased,1,0.5,0.6555720400171562
13313,mixed_text,1,0.5,1.0092868815105276
13314,human_baseline,0,0.5,1.0282778224852391
13315,original_ai,1,0.5,1.7138270826475803
13316,translated,1,0.5,1.2920385576500708
13317,substituted,1,0.5,0.8848315516215424
13318,paraphrased,1,0.5,1.0298221521968811
13319,mixed_text,1,0.5,1.2553531565035856
13320,human_baseline,0,0.5,0.8576442398868734
13321,original_ai,1,0.5,2.2181540918863485
13322,translated,1,0.5,1.608112341899023
13323,substituted,1,0.5,1.2971460399458408
13324,paraphrased,1,0.5,1.3226412557620444
13325,mixed_text,1,0.5,1.1228284383994225
13326,human_baseline,0,0.5,0.9493617336287256
13327,original_ai,1,0.5,1.389179235520733
13328,translated,1,0.5,1.3553175121267234
13329,substituted,1,0.5,1.1550036474111056
13330,paraphrased,1,0.5,0.9398368998223272
13331,mixed_text,1,0.5,0.9853101819277892
13332,human_baseline,0,0.5,0.9403841483037154
13333,original_ai,1,0.5,1.8157512063503545
13334,translated,1,0.5,1.827325297379945
13335,substituted,1,0.5,1.4155848541737055
13336,paraphrased,1,0.5,1.1511367465762732
13337,mixed_text,1,0.5,0.9334203093395496
13338,human_baseline,0,0.5,0.9866877831105688
13339,original_ai,1,0.5,1.393907566277483
13340,translated,1,0.5,1.1177632769118653
13341,substituted,1,0.5,1.233164456580903
13342,paraphrased,1,0.5,1.4315812318972942
13343,mixed_text,1,0.5,1.1570128294571385
13344,human_baseline,0,0.5,0.8040064478485008
13345,original_ai,1,0.5,2.985117913771383
13346,translated,1,0.5,2.1252439730063872
13347,substituted,1,0.5,1.827216780575002
13348,paraphrased,1,0.5,0.9176636359066006
13349,mixed_text,1,0.5,1.1497965112454918
13350,human_baseline,0,0.5,1.460927374062817
13351,original_ai,1,0.5,1.3727442568564845
13352,translated,1,0.5,1.2520169810660493
13353,substituted,1,0.5,1.4815732584798862
13354,paraphrased,1,0.5,0.8476601927861788
13355,mixed_text,1,0.5,1.280188691753779
13356,human_baseline,0,0.5,0.9409439494960996
13357,original_ai,1,0.5,3.2356568944983928
13358,translated,1,0.5,2.532612305111946
13359,substituted,1,0.5,1.1087487962018463
13360,paraphrased,1,0.5,1.1741916895070836
13361,mixed_text,1,0.5,1.2585638515843651
13362,human_baseline,0,0.5,0.9957274007561966
13363,original_ai,1,0.5,1.7074950986829764
13364,translated,1,0.5,1.0947996554878014
13365,substituted,1,0.5,1.1146648848659564
